gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
1,1,0,0,-1.2773538915070017,1,0,2,0,0,0,0,0,0,0,0,0,0.1441774924883944,-0.9768417120547875,1
1,0,1,1,-0.5037219087247353,1,0,2,0,0,0,0,1,1,0,1,0,0.8454060393067184,-0.2230912307413429,1
0,0,0,0,-1.0737665276169315,1,1,2,0,0,0,0,1,1,0,1,2,0.9567385337067839,-0.7705530360070129,1
1,0,0,0,1.5728692029539797,1,1,2,0,0,1,1,0,0,2,1,3,0.7191184337185844,1.7172716221030624,0
0,0,1,0,-0.3408520176126792,1,1,1,1,1,1,0,0,0,0,0,1,0.05112346731819038,-0.31892960345688287,0
1,1,1,0,1.4099993118419236,1,1,2,0,0,0,0,1,1,0,1,3,0.9932954721665072,1.6762169529987547,0
1,0,0,0,-1.2773538915070017,1,0,2,0,0,0,0,0,1,0,1,1,0.5346720623990723,-0.9716546974098884,1
0,0,1,1,0.6363673290596572,1,1,2,0,0,0,0,0,1,1,1,1,0.5745523589005884,0.7716678161365838,1
0,0,1,0,0.18847512850150303,1,1,1,0,1,0,1,0,1,1,0,1,0.2438782337421845,0.1661997364590209,0
1,0,0,0,-0.8701791637268614,0,2,1,0,1,1,0,0,0,0,0,1,-0.9990576738883986,-0.8380283711961898,0
1,0,1,0,-1.1959189459509736,1,0,0,2,2,2,2,2,2,0,1,3,-1.469312836802109,-0.9847657046399737,1
0,0,1,0,-0.5851568542807634,1,0,2,0,0,1,0,1,1,0,1,3,1.0364991267098163,-0.23679819284552306,0
1,0,1,1,0.7178022746156852,1,0,1,0,0,0,0,0,0,1,1,2,-0.6633985116673053,-0.022541379407073774,0
0,0,1,1,1.4099993118419236,1,1,2,1,0,1,1,1,1,1,1,0,1.4834907833309752,2.2071023838034916,0
0,0,1,0,-0.3001345448346652,1,0,1,1,1,0,1,0,1,0,1,1,0.20898297430335805,-0.19609668218512327,0
0,1,0,0,-1.2366364187289876,1,1,2,0,0,1,0,0,0,0,1,0,0.45823482743783334,-0.9413272160392867,1
1,0,0,0,-0.9516141092828895,1,0,0,2,2,2,2,2,2,0,0,3,-1.497561380157349,-0.9275761091296182,0
0,0,0,1,-0.9108966365048755,0,2,1,1,1,0,1,0,0,1,0,1,-0.8146113025688869,-0.8257119704648974,0
0,0,1,0,1.5321517301759657,1,0,0,2,2,2,2,2,2,2,0,3,-1.4925763430946597,-0.4209482489408134,0
1,0,0,0,-0.9516141092828895,1,0,1,1,0,1,1,0,1,0,1,2,0.11592894913315405,-0.7526523173814249,0
0,0,0,0,-1.1552014731729596,1,0,0,2,2,2,2,2,2,0,1,3,-1.4826062689692807,-0.9771286532904628,0
0,0,0,0,-1.2366364187289876,1,0,1,1,0,0,0,0,0,0,0,1,-0.45901199209703547,-0.95302558949374,0
0,0,0,1,-1.2773538915070017,1,0,2,0,0,0,0,0,1,0,0,0,0.4615581854796266,-0.9726258831306354,1
1,0,0,0,-0.5444393815027493,0,2,1,0,0,0,0,0,0,0,1,2,-1.3164383668796307,-0.8005935761419393,0
1,0,1,1,-1.0330490548389175,1,0,0,2,2,2,2,2,2,0,1,2,-1.4792829109274876,-0.9302247974589284,0
1,0,0,0,-1.2773538915070017,1,0,1,0,0,0,0,0,0,0,1,0,-0.7265423144613724,-0.9884076510927752,1
1,1,0,0,-1.2773538915070017,1,0,1,0,0,0,0,0,0,0,0,0,-0.6899853760016493,-0.9879220582324018,0
0,0,1,1,-0.9516141092828895,1,0,0,2,2,2,2,2,2,1,0,1,-1.4792829109274876,-0.9312622003879082,0
0,0,0,0,-1.1959189459509736,0,2,1,1,0,0,1,0,0,0,0,1,-1.014012785076467,-0.9458299861991142,1
0,0,0,0,-0.9516141092828895,0,2,1,1,0,1,1,1,1,0,0,1,-0.20809845994166382,-0.7690300402176596,1
0,0,0,0,-1.1144840003949457,1,0,1,1,0,1,0,0,0,0,0,3,-0.297829127070075,-0.87473477695988,0
0,0,1,1,0.9621071112837694,1,0,2,0,0,0,0,1,1,1,0,2,0.8022023847634094,1.1857681640214863,0
0,0,0,1,-0.5851568542807634,1,1,1,1,0,0,0,0,0,0,0,1,-0.2363470032969044,-0.5691202885629737,0
1,1,0,0,0.6770848018376713,1,1,2,0,0,0,0,1,1,0,1,0,1.0448075218142987,1.07551651231395,1
1,0,1,0,1.5321517301759657,1,1,1,1,1,1,1,1,0,2,0,1,0.47817497568859163,1.436731383223626,0
0,0,0,0,1.6135866757319937,1,1,2,0,1,1,1,1,1,2,1,3,1.4386254497667694,2.4388626126181325,0
0,1,0,0,-1.0737665276169315,1,0,2,0,0,1,0,0,0,0,0,0,0.320315468703424,-0.8157131720217515,1
1,1,1,0,-0.6258743270587773,1,1,2,0,0,0,0,1,1,0,1,0,0.9982805092291964,-0.3169651596126445,0
1,0,1,0,-0.13726465372260913,0,2,1,0,0,0,0,1,1,0,1,0,-0.6268415732075823,-0.4191603843185289,0
0,0,1,0,-1.0737665276169315,1,1,2,0,1,1,0,1,1,0,1,0,1.3472331036174618,-0.7666682931240246,1
1,0,1,0,1.2471294207298675,1,1,2,0,0,1,0,1,1,2,0,0,1.2575024364890506,1.77234226694997,0
1,0,1,0,-0.6665917998367914,1,1,2,0,0,0,0,0,0,0,1,2,0.30203699947356205,-0.4404381805639874,1
1,0,0,0,1.0842595296178115,1,0,1,0,0,1,0,0,1,1,1,2,-0.11338275575056316,0.601953111436034,0
0,0,0,0,-1.1959189459509736,1,0,1,0,0,1,0,1,0,0,0,0,-0.23967036133869743,-0.9360739841861551,0
0,0,0,0,-0.9923315820609035,0,2,1,0,1,0,0,0,0,0,1,1,-1.1801806871661173,-0.9071591365911855,0
0,1,1,0,-1.0330490548389175,1,1,2,0,0,0,0,0,1,0,1,0,0.6576363099454136,-0.7217950983449614,1
0,0,0,0,1.4507167846199376,1,0,0,2,2,2,2,2,2,2,0,3,-1.5008847381991421,-0.37093218432233943,0
0,0,1,1,1.4507167846199376,1,1,2,1,0,1,1,1,1,2,0,3,1.5615896973131107,2.3085030020105837,0
0,1,1,0,0.7992372201717133,1,1,2,0,1,1,0,1,1,1,1,0,1.387113400118978,1.4744089747080633,0
1,0,1,1,1.6135866757319937,1,1,2,1,1,0,1,1,1,2,1,3,1.4269936966204941,2.488834532431118,0
0,0,1,0,-0.015112235388567064,1,0,0,2,2,2,2,2,2,1,0,1,-1.5108548123245213,-0.7454787864895431,0
0,0,1,0,1.6135866757319937,1,0,0,2,2,2,2,2,2,2,0,2,-1.4859296270110738,-0.37887824931027,0
1,0,1,1,-1.2773538915070017,1,0,2,0,0,0,0,0,0,0,1,3,0.1724260358436352,-0.9764664812081353,0
1,0,1,1,0.39206249239157315,1,0,1,1,0,0,1,0,1,1,0,3,-0.03528384176842752,0.21252970981920472,0
0,0,0,0,-0.3001345448346652,1,1,0,2,2,2,2,2,2,2,0,3,-1.3297317990468025,-0.7018195738614138,1
1,0,0,0,0.5142149107256152,1,0,1,1,0,0,0,0,0,0,1,2,-0.4606736711179321,0.007344653908642879,0
0,0,1,1,0.43277996516958717,0,2,1,1,0,1,1,1,1,1,1,3,-0.14495465714759678,0.15831988867932315,0
1,0,1,0,0.18847512850150303,1,1,1,1,0,1,0,1,1,1,0,1,0.4814983337303845,0.2780626735668876,0
0,1,0,0,-0.5037219087247353,1,1,2,0,0,0,0,0,1,0,1,3,0.6991782854678261,-0.2447442578334536,1
0,0,0,0,-1.1552014731729596,0,2,1,0,0,0,0,0,0,0,1,0,-1.3397018731721815,-0.9691163710942995,1
1,0,1,0,1.2471294207298675,1,0,2,1,1,1,1,1,1,2,1,3,1.506754289623526,1.9528724489952032,0
1,0,0,0,-1.1959189459509736,1,0,2,0,0,0,0,1,1,0,0,1,0.8620228295156834,-0.9024356424039156,0
1,0,1,1,1.3692818390639097,1,1,0,2,2,2,2,2,2,2,1,3,-1.311453329816941,-0.26909011806036304,0
1,0,0,0,-0.17798212650062314,1,1,2,0,1,1,0,1,1,0,1,0,1.3605265357846341,0.307948706882604,1
0,1,0,0,-0.9923315820609035,1,1,2,0,0,0,0,0,1,0,0,0,0.6792381372170683,-0.7002082884610834,0
1,0,0,1,1.5728692029539797,1,1,0,2,2,2,2,2,2,2,0,1,-1.3430252312139745,-0.27692582103457236,0
1,0,0,0,-1.2773538915070017,0,2,1,0,0,0,0,0,0,0,1,0,-1.3463485892557676,-0.9966406573163811,1
0,0,1,1,1.6135866757319937,1,1,0,2,2,2,2,2,2,2,0,2,-1.318100045900527,-0.18720150387919,0
1,1,1,0,-0.6665917998367914,1,0,1,1,1,0,0,0,0,0,1,2,-0.33937110259248754,-0.6431069825617047,0
1,0,1,0,1.3692818390639097,1,1,2,1,1,1,1,0,0,2,0,1,1.0581009539814703,1.8286268939478112,0
0,0,0,0,-0.8701791637268614,1,1,2,0,0,0,0,0,0,0,1,0,0.39010598758107684,-0.6374343750564321,1
1,0,0,0,0.7585197473936993,1,1,1,1,1,1,1,1,0,1,1,3,0.5446421365244517,0.8141571914192679,0
0,0,0,1,-0.9923315820609035,0,2,1,1,0,0,0,0,1,0,1,0,-0.8727700683002645,-0.8613147560913751,0
1,0,0,0,-0.7480267453928194,1,0,2,0,0,0,0,1,1,0,1,0,0.9351367064351296,-0.41693107164135956,0
0,0,0,0,-1.1552014731729596,1,1,2,0,1,0,1,0,1,0,1,0,0.9550768546858874,-0.8474532871679851,1
0,0,0,0,1.5321517301759657,1,1,1,1,1,1,0,1,1,2,0,1,0.6626213470081033,1.6373915965716164,0
0,0,0,1,1.5321517301759657,1,1,1,1,1,0,1,0,0,2,0,0,0.041153393192811465,1.1519973878227814,0
0,1,1,0,0.8806721657277413,1,1,2,0,1,0,0,1,1,1,1,3,1.2209454980293277,1.3645987710554122,1
1,0,0,1,-0.17798212650062314,1,0,2,1,0,0,0,0,0,0,1,2,0.336932258912389,-0.09418839871491404,1
1,0,0,0,-0.3408520176126792,1,0,0,2,2,2,2,2,2,2,0,1,-1.4626661207185228,-0.7923384975155892,0
0,0,1,0,1.4914342573979515,1,0,1,0,1,0,0,0,1,2,1,3,-0.1100593977087701,0.816364431693693,0
1,0,1,1,0.39206249239157315,1,0,1,1,1,0,0,0,0,0,0,1,-0.34103278161338396,0.008492418851343917,0
0,1,0,0,-1.2366364187289876,1,0,2,0,0,0,0,0,0,0,1,0,0.1607942826973594,-0.9492291362217288,1
0,1,0,0,0.2699100740575311,1,1,2,0,0,1,0,1,1,0,1,0,1.1627867322979502,0.7743385768686383,0
1,0,1,1,0.5142149107256152,1,1,2,0,1,1,1,1,1,2,1,2,1.4951225364772505,1.1560366375249793,0
1,0,1,1,1.6135866757319937,1,1,1,1,1,1,1,1,0,2,1,2,0.5346720623990723,1.5210258893039224,0
0,0,0,0,0.22919260127951704,1,0,0,2,2,2,2,2,2,2,0,1,-1.4776212319065913,-0.6793277954650214,0
1,0,1,0,1.6135866757319937,1,1,1,1,1,1,1,0,0,2,1,2,0.10097383794508544,1.1136576242560166,0
1,0,0,0,-1.2773538915070017,1,1,0,2,2,2,2,2,2,0,1,1,-1.3529953053393537,-0.996728946927358,1
1,0,1,1,1.6135866757319937,1,0,0,2,2,2,2,2,2,2,1,3,-1.4942380221155562,-0.3828512818042352,0
1,0,1,0,0.9213896385057554,1,1,0,2,2,2,2,2,2,2,0,2,-1.2981598976497688,-0.3700492882125693,0
0,0,1,1,0.7585197473936993,0,2,1,0,0,1,1,1,1,1,1,0,-0.28619737392379946,0.27239006606161476,0
1,0,0,0,1.2471294207298675,1,0,1,1,1,1,1,1,1,2,1,2,0.7290885078439633,1.336522674764724,0
0,0,0,0,-1.2773538915070017,1,0,0,2,2,2,2,2,2,0,0,1,-1.4742978738647983,-0.9983402323276884,0
0,0,1,1,-0.3815694903906932,1,0,0,2,2,2,2,2,2,2,1,1,-1.4992230591782458,-0.8080099034640077,0
0,0,0,0,-1.2773538915070017,1,0,1,0,1,0,0,0,0,0,0,0,-0.4723054242642077,-0.9850305734729047,1
0,0,0,0,-1.2366364187289876,1,1,1,0,0,0,1,0,0,0,1,1,-0.3460178186760734,-0.9556742778230501,0
0,1,0,0,0.7992372201717133,1,1,2,1,1,1,0,1,1,0,0,3,1.4402871287876657,1.570401854242813,0
0,0,0,0,0.147757655723489,1,1,1,1,0,0,0,0,0,1,0,1,-0.3426944606342804,-0.17146388072253863,0
0,0,0,0,-1.2773538915070017,1,0,1,0,0,0,0,0,0,0,0,1,-0.6451200424374437,-0.987326103358307,0
0,0,0,0,-0.17798212650062314,1,1,1,1,0,1,0,0,0,1,0,1,-0.19148166973269878,-0.27699203824280505,0
0,0,1,1,-1.0330490548389175,1,0,1,1,1,1,0,1,0,1,0,0,0.1558092456346702,-0.7967529780644395,0
1,0,0,0,-0.7480267453928194,1,1,2,0,1,0,0,1,1,0,1,0,1.189373596632294,-0.38245397855483876,1
1,1,1,0,1.6135866757319937,0,2,1,1,1,1,1,1,1,2,1,3,0.006258133753985024,0.9994770848600036,0
0,0,1,1,-1.2773538915070017,1,0,0,2,2,2,2,2,2,0,1,1,-1.4709745158230052,-0.9982960875221999,1
0,0,0,0,-0.9108966365048755,1,0,0,2,2,2,2,2,2,0,0,1,-1.5258099235125897,-0.9353014500901062,0
1,0,0,0,0.39206249239157315,1,0,0,2,2,2,2,2,2,1,0,2,-1.4942380221155562,-0.632159070800556,0
0,0,0,0,-1.0330490548389175,0,2,1,0,0,0,0,0,0,0,0,2,-1.3197617249214235,-0.9234927146219316,0
1,0,0,0,-1.1552014731729596,1,0,2,0,0,1,0,0,0,0,1,2,0.3336089008705957,-0.8652436437798519,1
1,0,1,1,1.6135866757319937,1,1,2,1,1,1,1,1,1,2,1,3,1.6463353273788321,2.5500854500464163,0
0,0,1,0,-0.5037219087247353,0,2,1,0,0,0,0,0,0,0,1,0,-1.3397018731721815,-0.7942146517488505,1
1,0,0,0,1.2471294207298675,1,0,2,1,1,1,1,1,1,2,0,3,1.476844067247389,2.1047526522783975,0
0,0,0,0,0.9621071112837694,0,2,1,1,1,1,1,0,0,2,0,2,-0.6550901165628229,0.12280539266382237,0
0,0,0,1,-1.1144840003949457,1,0,1,0,0,0,1,0,0,0,1,1,-0.4573503130761391,-0.8807384705063165,0
0,0,1,0,1.6135866757319937,1,1,2,0,1,1,1,1,1,2,1,2,1.5183860427698017,2.5165133254724092,0
1,1,1,1,1.4507167846199376,1,1,2,0,1,1,0,0,0,0,1,0,0.6609596679872068,1.501668392097214,0
1,0,1,1,1.4099993118419236,1,0,1,1,1,0,1,0,0,1,0,1,-0.15658641029387235,0.7558198309662113,0
1,0,1,1,-0.9923315820609035,1,0,1,0,0,0,0,0,0,0,0,2,-0.6683835487299948,-0.8443852231865342,0
1,0,1,1,0.7992372201717133,1,1,2,0,1,0,1,0,1,0,1,2,0.946768459581405,1.0373091831636505,0
0,0,1,1,-0.5851568542807634,1,0,0,2,2,2,2,2,2,0,1,1,-1.4792829109274876,-0.8299057269863052,0
0,0,1,1,1.0842595296178115,1,1,0,2,2,2,2,2,2,2,0,1,-1.3064682927542515,-0.3301423840509627,0
0,0,0,0,1.1249770023958254,1,0,0,2,2,2,2,2,2,2,0,1,-1.4676511577812121,-0.5248430486580051,0
1,0,0,0,-1.0330490548389175,1,1,2,0,0,0,0,1,1,0,1,0,0.9750170029366453,-0.6977582517564714,0
1,0,1,1,1.0842595296178115,0,2,1,1,0,1,0,0,0,1,0,1,-0.9957343158466058,-0.13314618955851804,0
1,0,0,0,0.5549323835036292,0,2,1,1,0,1,1,1,1,2,1,2,-0.1333229040013212,0.26994002935700295,0
1,0,0,0,-1.1144840003949457,1,0,1,0,1,0,0,0,0,0,1,0,-0.44571855992986353,-0.8915539478509996,0
1,1,1,0,1.0842595296178115,0,2,1,1,0,1,1,1,1,2,1,3,-0.0236520886221522,0.708496599482536,0
0,0,1,0,1.5321517301759657,1,1,1,0,1,1,1,1,1,2,1,2,0.6659447050498961,1.6049451645375667,0
0,0,0,0,-0.7480267453928194,1,0,2,0,0,0,0,0,0,0,1,3,0.20732129528246165,-0.6038622504824256,1
0,0,0,0,0.4734974379476012,1,1,1,0,0,0,0,0,0,0,1,1,-0.4855988564313797,-0.06304423844277528,0
0,0,1,0,1.2878468935078815,1,1,2,1,0,1,0,1,0,2,1,3,0.9916337931456103,1.6186962714472353,0
0,0,1,1,1.0435420568397975,0,2,1,1,0,1,1,1,1,2,0,1,-0.16655648441925125,0.5926164850752156,0
0,1,1,0,0.5549323835036292,1,1,2,0,0,0,1,1,1,1,0,0,1.1794035225069153,1.0912320630678571,0
1,1,1,0,1.0435420568397975,1,1,2,0,1,0,0,1,1,0,1,0,1.1345381889427097,1.54453299822655,0
0,0,1,0,1.6135866757319937,1,1,2,0,1,0,0,1,1,2,1,3,1.0946578924411938,2.025269929996348,0
0,1,0,0,-0.0965471809445951,0,2,1,0,0,1,0,1,0,0,1,0,-0.8129496235479906,-0.489549276669947,1
1,1,0,0,-0.8701791637268614,1,1,1,1,1,0,0,0,0,0,0,2,-0.14993969421028625,-0.7146877846613123,0
0,1,0,0,0.06632271016746097,0,2,1,0,1,1,0,1,1,0,1,0,-0.2828740158820064,-0.22777058012312418,0
1,0,0,0,0.8806721657277413,0,2,1,1,1,0,0,0,1,2,0,2,-0.6168714990822032,0.06623382443030573,0
0,0,0,0,-1.1959189459509736,0,2,1,0,1,0,0,1,1,0,1,0,-0.47064374524331104,-0.9387668173209537,1
0,0,1,1,1.6135866757319937,1,1,0,2,2,2,2,2,2,2,0,1,-1.3247467619841131,-0.18660554900509513,0
0,0,1,1,0.3106275468355451,1,1,2,0,0,1,1,0,0,0,1,0,0.6676063840707924,0.45077922504065554,1
0,0,1,1,-1.2366364187289876,1,0,1,0,0,0,0,1,1,0,0,1,0.03118331906743255,-0.9480372264735393,1
1,0,1,1,0.8806721657277413,1,1,1,0,0,1,0,0,1,2,0,3,-0.04691559491470308,0.49759479126121287,0
0,0,0,0,-0.7480267453928194,1,0,1,1,0,0,0,0,0,0,0,2,-0.48726053545227604,-0.6941383777064142,0
0,0,0,0,-1.2773538915070017,1,0,2,0,0,0,0,0,0,0,0,0,0.19070450507349662,-0.9762236847779484,1
0,0,0,0,-0.9108966365048755,1,1,2,0,1,1,0,0,1,0,1,0,0.9999421882500928,-0.586447124717211,1
0,0,0,0,-1.2773538915070017,1,0,1,1,0,0,0,0,0,0,0,0,-0.4855988564313797,-0.9852071526948587,0
1,0,0,0,-1.2773538915070017,1,0,0,2,2,2,2,2,2,0,0,1,-1.4958997011364528,-0.9986271735633637,1
1,0,0,0,0.9621071112837694,1,1,1,1,1,0,1,0,0,1,1,2,-0.003711940371393893,0.6108041449364789,0
0,0,1,0,1.4507167846199376,1,0,1,1,1,0,1,1,1,2,1,2,0.49313008687665977,1.4275934084875057,0
0,0,1,1,-0.7480267453928194,1,0,0,2,2,2,2,2,2,1,1,1,-1.5042080962409352,-0.8872719017186148,0
1,0,1,1,1.4507167846199376,1,0,2,1,0,0,1,1,1,2,1,0,1.156140016214364,1.9362298573260373,0
1,1,1,0,0.9213896385057554,1,1,2,0,0,0,0,0,0,0,1,0,0.30702203653625176,0.7815783249687528,0
0,0,0,0,-0.6665917998367914,0,2,1,1,0,0,0,1,0,0,1,0,-0.8594766361330926,-0.714047684981729,0
1,1,0,0,-0.9516141092828895,1,0,2,0,0,0,0,0,1,0,1,0,0.49146840785576335,-0.6901432728097047,0
1,0,1,1,-0.7480267453928194,1,0,1,1,1,0,0,1,0,0,1,0,0.02287492396295004,-0.5934440763871389,1
1,1,1,0,1.0435420568397975,1,1,2,0,0,1,0,1,1,0,1,0,1.1278914728591238,1.558615191177383,1
1,0,0,0,0.8399546929497274,0,2,1,1,1,0,0,0,1,0,1,2,-0.6135481410404103,0.11695620593659573,0
1,0,1,0,1.5321517301759657,1,1,2,1,1,1,0,1,0,2,1,3,1.1494933001307779,2.058290244501748,0
0,1,1,1,-0.7480267453928194,1,1,2,0,0,0,0,1,1,0,1,0,1.0315140896471264,-0.41302425635562706,0
1,0,1,1,-0.42228696316870723,1,0,1,1,0,1,1,1,0,1,1,2,0.09100376381970653,-0.3257279035021124,1
0,0,1,0,-0.9108966365048755,1,1,2,1,0,0,0,0,0,0,1,3,0.4449413952706616,-0.6695717934520622,0
0,0,1,1,-0.13726465372260913,1,1,0,2,2,2,2,2,2,2,0,1,-1.284866465482597,-0.7016209222367155,0
0,0,0,0,-1.2773538915070017,1,0,2,0,0,0,0,0,0,0,1,0,0.1607942826973594,-0.976620988027345,1
1,0,1,0,0.6770848018376713,1,1,1,1,0,1,1,1,1,1,0,0,0.6509895938618274,0.7846463889502037,1
0,1,1,0,1.4507167846199376,1,1,2,0,1,0,0,1,1,0,1,0,1.1777418434860187,2.017301792605673,1
0,0,0,0,-1.2773538915070017,1,0,2,0,0,0,0,1,0,0,0,0,0.44161803722886833,-0.9728907519635663,1
0,0,0,0,-0.0965471809445951,0,2,1,0,0,0,1,0,1,1,1,3,-0.811287944527094,-0.48332485909606815,0
0,0,1,0,1.6135866757319937,1,1,1,1,1,1,1,1,0,2,0,3,0.47983665470948805,1.3773124750361005,0
0,0,0,0,-0.9108966365048755,1,0,0,2,2,2,2,2,2,0,1,1,-1.4576810836558332,-0.8983081030907406,0
1,0,0,0,-1.0330490548389175,1,1,2,0,0,0,0,0,0,0,0,0,0.29372860436907955,-0.7777927841071274,1
0,0,0,0,-0.9516141092828895,1,1,2,0,0,0,0,0,0,0,1,0,0.33194722184969927,-0.6954185770655809,1
0,0,0,1,-1.2773538915070017,1,0,1,1,0,0,0,0,0,0,0,1,-0.4939072515358622,-0.98531751470858,0
0,0,0,0,-0.5037219087247353,1,1,1,0,1,0,1,0,1,0,1,3,0.13753077640480876,-0.40240743063564216,0
0,0,0,0,-1.2773538915070017,1,0,0,2,2,2,2,2,2,0,1,1,-1.4792829109274876,-0.9984064495359212,0
0,0,0,0,-0.13726465372260913,1,1,2,0,0,0,0,0,0,0,1,3,0.37348919737211184,-0.029427969063280206,0
1,0,0,0,-1.2773538915070017,1,0,2,0,0,0,1,0,0,0,0,0,0.30702203653625176,-0.9746786165858508,0
1,0,0,0,-1.1959189459509736,1,0,2,1,0,0,1,0,0,0,1,1,0.582860754005071,-0.9126993096799926,0
0,0,0,0,-0.5037219087247353,1,0,2,1,0,1,0,1,0,0,1,2,0.8188191749723746,-0.181330244749219,0
1,0,0,1,1.2878468935078815,1,0,2,0,1,0,1,1,1,0,1,3,1.1428465840471924,1.7169184636591543,0
1,0,0,0,-1.2773538915070017,1,0,0,2,2,2,2,2,2,0,1,1,-1.4809445899483842,-0.9984285219386655,1
0,0,0,0,-1.0737665276169315,0,2,1,1,0,0,0,0,0,0,0,2,-1.1735339710825312,-0.9360739841861551,0
1,0,1,0,0.7178022746156852,1,0,0,2,2,2,2,2,2,2,0,0,-1.4942380221155562,-0.5600706034378305,0
1,0,0,0,-1.0737665276169315,1,0,1,1,0,0,0,0,1,0,1,2,-0.18649663267000932,-0.8587102125675534,0
1,0,1,1,-1.0330490548389175,1,0,1,0,0,0,0,0,0,0,0,0,-0.6650601906882018,-0.8600566291349527,0
1,0,1,1,1.6135866757319937,1,1,2,0,0,1,0,0,1,2,1,3,0.8653461875574763,1.8672756711529959,0
1,0,1,0,-0.9923315820609035,1,0,1,0,1,0,0,0,0,0,1,2,-0.5055390046821377,-0.8336580354528279,0
0,0,1,1,1.4099993118419236,1,1,2,1,0,0,1,1,1,2,0,3,1.3937601162025641,2.086984368069275,0
0,1,1,0,-0.3408520176126792,1,1,2,0,0,0,0,1,1,0,1,0,0.9567385337067839,-0.007885303984890657,1
0,0,1,0,1.6135866757319937,1,1,2,1,1,0,0,0,1,2,1,3,0.9866487560829211,2.0482252288503697,0
1,0,1,1,0.025605237389446957,1,0,0,2,2,2,2,2,2,1,1,2,-1.5058697752618317,-0.7423665777026037,0
1,0,0,0,-1.2366364187289876,0,2,1,0,0,0,0,0,0,0,1,0,-1.3197617249214235,-0.9824701747545717,1
1,0,1,0,1.5321517301759657,1,0,1,1,1,0,1,0,1,2,0,1,0.10595887500777514,1.0516341725446696,0
0,0,0,0,-0.42228696316870723,1,0,1,0,1,1,0,1,0,1,0,2,0.01622820787936394,-0.37086596711410674,0
0,0,0,0,1.0842595296178115,1,1,2,1,1,1,0,0,1,0,1,2,1.1528166581725712,1.4752256536096005,0
1,0,0,0,0.147757655723489,1,0,0,2,2,2,2,2,2,1,1,3,-1.4759595528856946,-0.7001641436555949,0
0,0,1,1,0.7585197473936993,1,0,0,2,2,2,2,2,2,2,0,1,-1.4892529850528666,-0.5532060861843684,0
1,0,1,0,0.8399546929497274,1,1,1,1,0,1,1,1,0,1,0,2,0.42001620995721406,0.8272902710520975,0
0,0,1,1,-0.5037219087247353,1,0,0,2,2,2,2,2,2,1,0,2,-1.497561380157349,-0.8327089221348252,0
1,0,1,0,1.2471294207298675,1,0,2,1,0,1,0,1,1,2,0,3,1.1611250532770538,1.787196993996851,0
0,0,0,0,0.3106275468355451,1,0,2,0,1,0,0,0,0,0,0,3,0.3336089008705957,0.3045054120545007,0
1,0,0,0,0.10704018294547499,1,0,0,2,2,2,2,2,2,1,1,1,-1.5158398493872107,-0.7257019136306938,0
1,0,1,1,-0.25941707205665115,1,0,2,0,0,0,0,0,1,1,0,2,0.47152825960500555,-0.10933006699747064,0
1,1,1,0,-0.21869959927863716,1,1,2,0,1,1,0,0,1,0,1,0,1.023205694542644,0.10077713472505934,1
1,0,0,1,0.8399546929497274,1,0,1,1,1,0,1,0,0,1,0,3,-0.0635323851236681,0.5021858510320172,0
1,1,1,0,0.06632271016746097,1,0,2,0,0,0,0,0,0,0,0,3,0.22559976451232308,0.06420316337783463,0
0,1,1,0,-0.5444393815027493,1,1,2,0,0,0,0,1,1,0,1,0,1.003265546291886,-0.2302868340359689,0
1,0,1,0,0.43277996516958717,1,0,2,1,1,1,0,0,0,0,1,3,0.709148359593205,0.560523211485074,0
1,0,1,1,-1.0737665276169315,1,0,0,2,2,2,2,2,2,0,0,1,-1.502546417220039,-0.9530918067019728,0
1,0,0,1,0.9621071112837694,1,1,0,2,2,2,2,2,2,2,1,1,-1.3280701200259062,-0.3786354528800832,0
1,0,0,0,1.0028245840617833,0,2,1,0,1,0,0,1,0,0,1,0,-0.8461832039659206,-0.07525027716034641,1
1,0,1,1,0.06632271016746097,1,0,2,0,0,1,0,1,0,0,1,1,0.6410195197364486,0.2772459946653501,0
0,0,0,0,-0.9108966365048755,0,2,1,0,1,0,1,0,0,0,0,0,-0.9475456242406071,-0.8422442001203417,0
0,0,0,0,-1.2773538915070017,1,0,0,2,2,2,2,2,2,0,1,1,-1.4792829109274876,-0.9984064495359212,1
0,0,0,0,-0.7887442181708334,0,2,1,0,0,0,0,0,0,0,1,0,-1.3579803424020431,-0.874558197737926,1
1,0,0,0,0.9621071112837694,1,1,2,0,1,0,0,1,1,0,0,0,1.1245681148173305,1.456397894068754,0
0,0,1,0,0.9213896385057554,1,1,2,0,1,1,0,1,1,0,1,3,1.2923976959278776,1.4986003281157627,0
0,0,1,1,0.147757655723489,1,1,1,1,1,1,1,1,1,2,1,3,0.9351367064351296,0.4844175668228948,0
1,0,1,0,0.5956498562816432,1,0,0,2,2,2,2,2,2,1,0,2,-1.4909146640737632,-0.5910823292935039,0
0,0,1,1,-0.8294616909488475,1,0,0,2,2,2,2,2,2,0,1,3,-1.4842679479901772,-0.904753244692062,0
0,0,0,0,-1.2773538915070017,1,0,2,0,0,1,0,1,0,0,1,0,0.6875465323215507,-0.9696240363574173,1
